Movie URL,Count in File1,Count in File2,Count in File3_pred,Count in File3_label,Total Count
<http://dbpedia.org/resource/Persuasion_(2007_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Pervert_Park>,2,0,0,0,2
<http://dbpedia.org/resource/Pet_Sematary_(1989_film)>,27,5,0,2,34
<http://dbpedia.org/resource/Pete's_Dragon_(1977_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Pete's_Dragon_(2016_film)>,8,0,0,2,10
<http://dbpedia.org/resource/Peter_Pan_(1953_film)>,9,0,0,0,9
<http://dbpedia.org/resource/Peter_Pan_(2003_film)>,0,2,0,1,3
<http://dbpedia.org/resource/Peter_Rabbit_(film)>,100,14,5,8,127
<http://dbpedia.org/resource/Pets_(song)>,1,1,0,0,2
<http://dbpedia.org/resource/Phantasm_(film)>,1,2,0,0,3
<http://dbpedia.org/resource/Phantom_(2002_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Phantom_Thread>,18,8,0,1,27
<http://dbpedia.org/resource/Phantom_of_the_Opera_(1943_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Phase_IV_(1974_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Phenomenon_(film)>,3,1,0,0,4
<http://dbpedia.org/resource/Philadelphia_(film)>,18,2,0,1,21
<http://dbpedia.org/resource/Philadelphia_Experiment_II>,1,0,0,0,1
<http://dbpedia.org/resource/Phone_Booth_(film)>,5,0,0,0,5
<http://dbpedia.org/resource/Pi_(film)>,1,4,0,1,6
<http://dbpedia.org/resource/Picnic_at_Hanging_Rock_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/Picture_Perfect_(1997_film)>,0,0,0,1,1
<http://dbpedia.org/resource/Pina_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Pineapple_Express_(film)>,109,43,6,7,165
<http://dbpedia.org/resource/Pink_Flamingos>,1,0,0,0,1
<http://dbpedia.org/resource/Pinocchio_(1967_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Pinocchio_(2012_film)>,1,0,0,1,2
<http://dbpedia.org/resource/Pinocchio_(instrumental)>,3,1,0,1,5
<http://dbpedia.org/resource/Pinocchio_(upcoming_Disney_film)>,1,1,0,0,2
<http://dbpedia.org/resource/Pippi_Longstocking_(1949_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Pippi_Longstocking_(1997_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Piranha_(1978_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Piranha_(1995_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Piranha_3D>,1,0,0,0,1
<http://dbpedia.org/resource/Piranha_3DD>,1,0,0,0,1
<http://dbpedia.org/resource/Pirate's_Passage>,1,0,0,0,1
<http://dbpedia.org/resource/Pirates_of_the_Caribbean:_At_World's_End>,4,0,0,0,4
<http://dbpedia.org/resource/Pirates_of_the_Caribbean:_Dead_Man's_Chest>,6,1,0,0,7
<http://dbpedia.org/resource/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales>,13,0,0,1,14
<http://dbpedia.org/resource/Pirates_of_the_Caribbean:_On_Stranger_Tides>,2,1,0,0,3
<http://dbpedia.org/resource/Pirates_of_the_Caribbean:_The_Curse_of_the_Black_Pearl>,10,1,3,1,15
<http://dbpedia.org/resource/Pirates_of_the_Caribbean_(video_game)>,29,5,5,6,45
<http://dbpedia.org/resource/Pistol_Pete:_The_Life_and_Times_of_Pete_Maravich>,1,0,0,0,1
<http://dbpedia.org/resource/Pitch_Black_(film)>,4,1,0,1,6
<http://dbpedia.org/resource/Pitch_Perfect>,71,8,9,4,92
<http://dbpedia.org/resource/Pitch_Perfect_(film_series)>,6,2,0,1,9
<http://dbpedia.org/resource/Pitch_Perfect_2>,18,0,0,4,22
<http://dbpedia.org/resource/Pitch_Perfect_3>,48,1,2,2,53
<http://dbpedia.org/resource/Pixels_(2015_film)>,23,0,0,2,25
<http://dbpedia.org/resource/Places_in_the_Heart>,2,0,0,0,2
<http://dbpedia.org/resource/Planes:_Fire_&_Rescue>,1,0,0,0,1
<http://dbpedia.org/resource/Planes_(film)>,6,0,0,0,6
<http://dbpedia.org/resource/Planet_Earth_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Planet_Earth_Live>,3,0,0,1,4
<http://dbpedia.org/resource/Planet_Earth_Live_(TV_series)>,1,0,0,0,1
<http://dbpedia.org/resource/Planet_Terror>,6,0,0,1,7
<http://dbpedia.org/resource/Planet_of_the_Apes_(1968_film)>,6,2,0,2,10
<http://dbpedia.org/resource/Planet_of_the_Apes_(2001_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Platoon_(film)>,19,2,0,1,22
<http://dbpedia.org/resource/Play_Misty_for_Me>,2,0,0,0,2
<http://dbpedia.org/resource/Players_(2012_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Playing_for_Keeps_(2012_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Playing_with_Good_Children>,1,0,0,0,1
<http://dbpedia.org/resource/Pleasantville_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Pocahontas_(1995_film)>,17,1,0,0,18
<http://dbpedia.org/resource/Pocahontas_II:_Journey_to_a_New_World>,1,0,0,0,1
<http://dbpedia.org/resource/Point_Break>,8,1,0,1,10
<http://dbpedia.org/resource/Point_Break_(2015_film)>,2,1,0,0,3
<http://dbpedia.org/resource/Pokémon:_The_First_Movie>,1,0,0,0,1
<http://dbpedia.org/resource/Pokémon_3:_The_Movie>,1,0,0,0,1
<http://dbpedia.org/resource/Pokémon_4Ever>,3,0,0,0,3
<http://dbpedia.org/resource/Police_Academy_(film)>,14,6,0,1,21
<http://dbpedia.org/resource/Police_Academy_(franchise)>,1,0,0,0,1
<http://dbpedia.org/resource/Police_Academy_2:_Their_First_Assignment>,1,1,0,0,2
<http://dbpedia.org/resource/Police_Story_(1985_film)>,7,0,0,0,7
<http://dbpedia.org/resource/Police_Story_(1996_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Police_Story_2>,1,0,0,0,1
<http://dbpedia.org/resource/Police_Story_2_(2007_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Pollyanna_(1960_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Poltergeist_(1982_film)>,41,3,2,4,50
<http://dbpedia.org/resource/Poltergeist_(2015_film)>,19,0,0,0,19
<http://dbpedia.org/resource/Pompeii_(film)>,1,0,0,2,3
<http://dbpedia.org/resource/Pontypool_(film)>,8,0,0,1,9
<http://dbpedia.org/resource/Ponyo>,13,2,0,2,17
<http://dbpedia.org/resource/Pootie_Tang>,2,0,0,0,2
<http://dbpedia.org/resource/Pop_Star>,1,0,0,0,1
<http://dbpedia.org/resource/Popcorn_(1991_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Popeye_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Popstar:_Never_Stop_Never_Stopping>,0,0,0,1,1
<http://dbpedia.org/resource/Popstar_(season_3)>,1,0,0,0,1
<http://dbpedia.org/resource/Population_436>,1,0,0,0,1
<http://dbpedia.org/resource/Porco_Rosso>,1,0,0,0,1
<http://dbpedia.org/resource/Porky's>,17,4,0,0,21
<http://dbpedia.org/resource/Porky's_Revenge!>,2,0,0,0,2
<http://dbpedia.org/resource/Poseidon_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Postcards_from_the_Edge_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Pound_of_Flesh_(2015_film)>,0,0,0,1,1
<http://dbpedia.org/resource/Poverty_Inc._(Gary_Null_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Powder_(film)>,0,3,0,0,3
<http://dbpedia.org/resource/Power_Rangers_(film)>,6,0,0,0,6
<http://dbpedia.org/resource/Practical_Magic>,8,1,0,2,11
<http://dbpedia.org/resource/Prancer_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Precious_(wrestling)>,3,1,0,0,4
<http://dbpedia.org/resource/Predator_(film)>,69,9,4,3,85
<http://dbpedia.org/resource/Predator_(yacht)>,3,1,0,0,4
<http://dbpedia.org/resource/Predator_2>,7,0,0,0,7
<http://dbpedia.org/resource/Predators_(film)>,8,0,0,0,8
<http://dbpedia.org/resource/Predestination_(film)>,4,0,0,0,4
<http://dbpedia.org/resource/Premonition_(2004_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Premonition_(2006_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Prestige_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/Presumed_Innocent_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Pretty_Woman>,174,24,26,7,231
<http://dbpedia.org/resource/Pretty_in_Pink>,37,6,0,2,45
<http://dbpedia.org/resource/Pride_&_Prejudice_(soundtrack)>,25,0,0,1,26
<http://dbpedia.org/resource/Pride_(2014_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Pride_and_Prejudice_(1940_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Pride_and_Prejudice_(2014_TV_series)>,8,0,0,2,10
<http://dbpedia.org/resource/Pride_and_Prejudice_and_Zombies_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Primal_Fear_(film)>,22,0,1,1,24
<http://dbpedia.org/resource/Prime_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Primer_(film)>,3,2,0,0,5
<http://dbpedia.org/resource/Prince_(1969_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Prince_of_Persia:_The_Sands_of_Time_(film)>,1,0,0,1,2
<http://dbpedia.org/resource/Prince_of_the_City>,0,1,0,0,1
<http://dbpedia.org/resource/Princess_(2006_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Princess_(2008_film)>,3,2,0,1,6
<http://dbpedia.org/resource/Princess_Caraboo_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Princess_Mononoke>,4,2,0,0,6
<http://dbpedia.org/resource/Princess_Protection_Program>,0,0,0,1,1
<http://dbpedia.org/resource/Princess_Tyra>,1,0,0,0,1
<http://dbpedia.org/resource/Prison_Break:_The_Final_Break>,1,0,0,0,1
<http://dbpedia.org/resource/Prisoners_(2013_film)>,40,3,0,0,43
<http://dbpedia.org/resource/Private_Benjamin_(1980_film)>,1,2,0,1,4
<http://dbpedia.org/resource/Private_School_(film)>,1,0,0,1,2
<http://dbpedia.org/resource/Problem_Child_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Project_A_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Project_Almanac>,1,0,0,0,1
<http://dbpedia.org/resource/Project_X_(2012_film)>,4,0,0,0,4
<http://dbpedia.org/resource/Prom_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Prom_Night_(1980_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Prom_Night_(2008_film)>,15,0,0,0,15
<http://dbpedia.org/resource/Prometheus_(2012_film)>,50,0,3,1,54
<http://dbpedia.org/resource/Promised_Land_(2012_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Proud_Mary_(film)>,13,0,0,0,13
<http://dbpedia.org/resource/Psych-Out>,2,0,0,0,2
<http://dbpedia.org/resource/Psycho_(1960_film)>,92,10,7,12,121
<http://dbpedia.org/resource/Psycho_(1998_film)>,1,0,0,1,2
<http://dbpedia.org/resource/Psycho_(2008_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Psycho_(2013_film)>,9,0,0,0,9
<http://dbpedia.org/resource/Psycho_(wrestler)>,8,0,0,0,8
<http://dbpedia.org/resource/Psycho_III>,1,0,0,0,1
<http://dbpedia.org/resource/Public_Enemies_(2009_film)>,8,0,2,0,10
<http://dbpedia.org/resource/Public_Enemy_(2002_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Puff_the_Magic_Dragon_(TV_special)>,1,0,0,0,1
<http://dbpedia.org/resource/Pulp_Fiction>,102,27,6,10,145
<http://dbpedia.org/resource/Pumping_Iron>,1,0,0,0,1
<http://dbpedia.org/resource/Pumpkinhead_(film)>,5,0,0,0,5
<http://dbpedia.org/resource/Punch-Drunk_Love>,8,0,0,0,8
<http://dbpedia.org/resource/Punch_(2011_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Puncture_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Puppet_Master_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Puppets_(1916_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Purge_(2012_film)>,7,0,0,0,7
<http://dbpedia.org/resource/Puss_in_Boots_(2011_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Quantum_of_Solace>,1,0,0,0,1
<http://dbpedia.org/resource/Queen_(2013_film)>,6,0,0,0,6
<http://dbpedia.org/resource/Queen_of_Katwe>,1,0,0,0,1
<http://dbpedia.org/resource/Quigley_Down_Under>,1,0,0,0,1
<http://dbpedia.org/resource/Quints>,1,0,0,0,1
<http://dbpedia.org/resource/Quo_Vadis_(1951_film)>,1,0,0,0,1
<http://dbpedia.org/resource/R.I.P.D.>,2,0,0,1,3
<http://dbpedia.org/resource/RBG_(film)>,0,6,0,0,6
<http://dbpedia.org/resource/RV_(film)>,4,0,0,3,7
<http://dbpedia.org/resource/Rabbits_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Race_(2016_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Race_to_Witch_Mountain>,2,0,0,0,2
<http://dbpedia.org/resource/Rachel_Getting_Married>,0,2,0,0,2
<http://dbpedia.org/resource/Racing_Stripes>,1,0,0,0,1
<http://dbpedia.org/resource/Radio_(2003_film)>,5,3,0,0,8
<http://dbpedia.org/resource/Radio_Days>,1,0,0,0,1
<http://dbpedia.org/resource/Raees_(soundtrack)>,2,0,0,0,2
<http://dbpedia.org/resource/Raging_Bull>,7,0,0,1,8
<http://dbpedia.org/resource/Raiders_of_the_Lost_Ark>,32,6,9,5,52
<http://dbpedia.org/resource/Railroad_Tigers>,3,0,0,0,3
<http://dbpedia.org/resource/Rain_Man>,8,3,0,0,11
<http://dbpedia.org/resource/Raise_the_Red_Lantern>,2,0,0,0,2
<http://dbpedia.org/resource/Raising_Arizona>,13,2,0,0,15
<http://dbpedia.org/resource/Raising_Helen>,1,0,0,0,1
<http://dbpedia.org/resource/Ralph_Breaks_the_Internet>,0,7,0,0,7
<http://dbpedia.org/resource/Rambo:_First_Blood_Part_II>,15,0,0,0,15
<http://dbpedia.org/resource/Rambo_(2008_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Rambo_(2012_film)>,20,2,1,0,23
<http://dbpedia.org/resource/Rambo_III>,10,1,0,1,12
<http://dbpedia.org/resource/Rampage:_President_Down>,6,0,0,0,6
<http://dbpedia.org/resource/Rampage_(2009_film)>,6,0,0,0,6
<http://dbpedia.org/resource/Rampage_(2018_film)>,9,19,0,0,28
<http://dbpedia.org/resource/Rango_(2011_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Rangoon_(2017_Hindi_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Ransom_(1996_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Rapture-Palooza>,4,0,0,0,4
<http://dbpedia.org/resource/Rare_Exports:_A_Christmas_Tale>,1,0,0,0,1
<http://dbpedia.org/resource/Rat_Race_(film)>,4,1,1,1,7
<http://dbpedia.org/resource/Ratatouille_(film)>,29,3,3,2,37
<http://dbpedia.org/resource/Raw_(film)>,4,1,0,0,5
<http://dbpedia.org/resource/Raw_Deal_(1986_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Ray_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Re-Animator>,3,0,0,1,4
<http://dbpedia.org/resource/Ready_Player_One_(film)>,86,4,4,4,98
<http://dbpedia.org/resource/Real_Genius>,4,0,0,0,4
<http://dbpedia.org/resource/Real_Steel>,10,0,0,1,11
<http://dbpedia.org/resource/Real_Women_Have_Curves>,0,1,0,0,1
<http://dbpedia.org/resource/Reality_Bites>,1,0,0,0,1
<http://dbpedia.org/resource/Rear_Window>,22,3,1,3,29
<http://dbpedia.org/resource/Rebecca_(1940_film)>,1,1,0,0,2
<http://dbpedia.org/resource/Rebecca_(1963_film)>,2,2,0,0,4
<http://dbpedia.org/resource/Rebel_Without_a_Cause>,1,0,0,0,1
<http://dbpedia.org/resource/Rebound_(2005_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Red_(2008_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Red_(2010_film)>,31,3,1,5,40
<http://dbpedia.org/resource/Red_(2016_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Red_2_(film)>,8,0,0,1,9
<http://dbpedia.org/resource/Red_Dawn>,4,0,0,1,5
<http://dbpedia.org/resource/Red_Dawn_(2012_film)>,5,0,0,0,5
<http://dbpedia.org/resource/Red_Dragon_(2002_film)>,24,0,1,5,30
<http://dbpedia.org/resource/Red_Dust_(1932_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Red_Dust_(2004_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Red_Eye_(2005_American_film)>,4,1,0,0,5
"<http://dbpedia.org/resource/Red_Firecracker,_Green_Firecracker>",1,0,0,0,1
<http://dbpedia.org/resource/Red_Heat_(1988_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Red_Lines>,0,1,0,0,1
<http://dbpedia.org/resource/Red_Planet_(film)>,4,2,0,0,6
<http://dbpedia.org/resource/Red_Princesses>,1,0,0,0,1
<http://dbpedia.org/resource/Red_River_(1948_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Red_Sparrow>,93,6,7,4,110
<http://dbpedia.org/resource/Red_State_(2006_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Red_Sundown>,1,0,0,0,1
<http://dbpedia.org/resource/Red_Tails>,1,0,0,0,1
<http://dbpedia.org/resource/Redline_(2009_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Reds_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/Regarding_Henry>,1,0,0,0,1
<http://dbpedia.org/resource/Reign_Over_Me>,2,0,0,0,2
<http://dbpedia.org/resource/Reign_of_Fire_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Release_(film)>,0,0,0,1,1
<http://dbpedia.org/resource/Religulous>,3,0,0,0,3
<http://dbpedia.org/resource/Remains_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Remember_(2015_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Remember_Me_(2010_film)>,4,0,0,1,5
<http://dbpedia.org/resource/Remember_the_Titans>,32,7,7,3,49
<http://dbpedia.org/resource/Renoir_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Rent_(film)>,29,5,1,0,35
<http://dbpedia.org/resource/Repo_Man_(film)>,5,0,2,2,9
<http://dbpedia.org/resource/Repo_Men>,1,0,0,0,1
<http://dbpedia.org/resource/Repulsion_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Requiem_(1995_film)>,5,0,0,0,5
<http://dbpedia.org/resource/Requiem_for_a_Dream>,12,4,0,1,17
<http://dbpedia.org/resource/Reservoir_Dogs>,55,4,1,3,63
<http://dbpedia.org/resource/Resident_Evil:_Apocalypse>,2,0,0,0,2
<http://dbpedia.org/resource/Resident_Evil:_Damnation>,1,0,0,0,1
<http://dbpedia.org/resource/Resident_Evil:_Extinction>,1,0,0,0,1
<http://dbpedia.org/resource/Resident_Evil:_The_Final_Chapter>,4,0,0,0,4
<http://dbpedia.org/resource/Resident_Evil:_Vendetta>,1,0,0,0,1
<http://dbpedia.org/resource/Resident_Evil_(film)>,20,4,0,1,25
<http://dbpedia.org/resource/Resident_Evil_(film_series)>,2,1,0,0,3
<http://dbpedia.org/resource/Resolution_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/Restrepo_(film)>,6,0,1,0,7
<http://dbpedia.org/resource/Return_of_Sabata>,1,0,0,0,1
<http://dbpedia.org/resource/Return_of_the_Jedi>,7,0,0,2,9
<http://dbpedia.org/resource/Return_of_the_Killer_Tomatoes>,1,0,0,0,1
<http://dbpedia.org/resource/Return_of_the_Living_Dead_(film_series)>,1,0,0,0,1
<http://dbpedia.org/resource/Return_of_the_Living_Dead_Part_II>,1,0,0,0,1
<http://dbpedia.org/resource/Return_of_the_Man_from_U.N.C.L.E.>,1,0,0,0,1
<http://dbpedia.org/resource/Return_to_Me>,0,0,0,1,1
<http://dbpedia.org/resource/Return_to_Never_Land>,1,0,0,0,1
<http://dbpedia.org/resource/Return_to_Sender_(2004_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Return_to_the_Blue_Lagoon>,1,0,0,0,1
<http://dbpedia.org/resource/Revenge_(1990_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Revenge_of_the_Bridesmaids>,3,0,0,0,3
<http://dbpedia.org/resource/Revenge_of_the_Nerds_(film_series)>,13,1,0,0,14
<http://dbpedia.org/resource/Revenge_of_the_Nerds_II:_Nerds_in_Paradise>,2,0,0,0,2
<http://dbpedia.org/resource/Reverse_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Revolutionary_Road_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Richard_Pryor:_Live_in_Concert>,1,0,0,0,1
<http://dbpedia.org/resource/Richie_Rich_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/Ricochet_(1991_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Riddick_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Ride_(2009_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Ride_(2012_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Ride_(2014_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Ride_Along_(film)>,34,0,0,4,38
<http://dbpedia.org/resource/Ride_Along_2>,7,0,0,2,9
<http://dbpedia.org/resource/Riding_in_Cars_with_Boys>,2,0,0,0,2
<http://dbpedia.org/resource/Rififi>,1,0,0,0,1
<http://dbpedia.org/resource/Righteous_Kill>,2,0,0,0,2
<http://dbpedia.org/resource/Ring_(film)>,4,7,0,3,14
<http://dbpedia.org/resource/Ring_2>,2,0,0,0,2
<http://dbpedia.org/resource/Ring_of_Fire_(1991_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Rings_(2017_film)>,5,1,0,1,7
<http://dbpedia.org/resource/Rio_(2011_film)>,8,1,0,0,9
<http://dbpedia.org/resource/Rio_2>,2,2,0,0,4
<http://dbpedia.org/resource/Rio_Bravo_(film)>,1,0,0,1,2
<http://dbpedia.org/resource/Rise_of_the_Gargoyles>,1,0,0,0,1
<http://dbpedia.org/resource/Rise_of_the_Guardians>,1,0,0,0,1
<http://dbpedia.org/resource/Rise_of_the_Planet_of_the_Apes>,1,1,0,0,2
<http://dbpedia.org/resource/Risen_(2016_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Rising_Sun_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Risky_Business>,6,4,0,0,10
<http://dbpedia.org/resource/Risky_Business_(1939_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Rites_of_Passage_(1999_film)>,0,1,0,0,1
<http://dbpedia.org/resource/River's_Edge>,1,0,0,1,2
<http://dbpedia.org/resource/River_Queen>,0,0,0,1,1
<http://dbpedia.org/resource/Road_House_(1989_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Road_Trip_(film)>,12,3,0,1,16
<http://dbpedia.org/resource/Road_to_Perdition>,11,0,0,0,11
<http://dbpedia.org/resource/Roadie_(1980_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Rob_Roy_(1995_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Rob_the_Mob>,1,0,0,0,1
<http://dbpedia.org/resource/Robin_Hood:_Men_in_Tights>,16,0,0,1,17
<http://dbpedia.org/resource/Robin_Hood_(1973_film)>,1,3,0,2,6
<http://dbpedia.org/resource/Robin_Hood_(1991_British_film)>,1,1,0,0,2
<http://dbpedia.org/resource/Robin_Hood_(2010_film)>,5,0,0,0,5
<http://dbpedia.org/resource/RoboCop>,24,0,3,4,31
<http://dbpedia.org/resource/RoboCop_(2014_film)>,7,0,0,0,7
<http://dbpedia.org/resource/Robot_Stories>,1,0,0,0,1
<http://dbpedia.org/resource/Robots_(2005_film)>,4,0,0,0,4
<http://dbpedia.org/resource/Rock-a-Doodle>,1,0,0,0,1
<http://dbpedia.org/resource/Rock_Dog>,1,0,0,0,1
<http://dbpedia.org/resource/Rock_Star_(2001_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Rock_of_Ages_(2012_film)>,5,0,0,0,5
<http://dbpedia.org/resource/RocknRolla>,3,0,0,0,3
<http://dbpedia.org/resource/Rockstar_(2011_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Rocky>,24,6,2,4,36
<http://dbpedia.org/resource/Rocky_(1981_film)>,1,1,0,1,3
<http://dbpedia.org/resource/Rocky_(2006_Indian_film)>,0,2,0,0,2
<http://dbpedia.org/resource/Rocky_(2013_film)>,7,0,0,0,7
<http://dbpedia.org/resource/Rocky_(upcoming_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Rocky_Balboa_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Rocky_IV>,2,0,0,0,2
<http://dbpedia.org/resource/Rocky_V>,0,1,0,0,1
<http://dbpedia.org/resource/Rogue_(2007_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Rogue_One:_A_Star_Wars_Story_(novel)>,31,0,0,4,35
<http://dbpedia.org/resource/Role_Models>,7,0,0,0,7
<http://dbpedia.org/resource/Roll_Bounce>,2,0,0,0,2
<http://dbpedia.org/resource/Rollerball_(1975_film)>,0,0,0,1,1
<http://dbpedia.org/resource/Rolling_Thunder_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Roma_(1972_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Roman_Holiday>,12,0,0,1,13
<http://dbpedia.org/resource/Romance_(1920_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Romance_(1986_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Romance_Complicated>,0,0,0,1,1
<http://dbpedia.org/resource/Romancing_the_Stone>,19,3,1,2,25
<http://dbpedia.org/resource/Romany_Love>,2,0,0,0,2
<http://dbpedia.org/resource/Romeo_&_Juliet_(2013_film)>,1,3,0,0,4
<http://dbpedia.org/resource/Romeo_(2012_film)>,1,1,0,0,2
<http://dbpedia.org/resource/Romeo_+_Juliet>,4,0,0,0,4
<http://dbpedia.org/resource/Romeo_Is_Bleeding>,0,1,0,0,1
<http://dbpedia.org/resource/Romeo_Must_Die>,9,0,0,1,10
<http://dbpedia.org/resource/Romeo_and_Juliet_(1968_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Romeo_and_Juliet_(2006_film)>,1,0,0,0,1
